GEOID20,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
4007000038,457,411,33,2,11,0,0,391,347,39,4,10,0,0,688,627,31,7,17,2,0,627,584,19,3,15,2,0,627,584,19,3,2,9,0,1,9
4007000040,118,1,2,0,117,0,0,73,5,4,0,68,0,0,92,6,4,0,85,0,0,72,4,2,0,67,0,0,72,4,2,0,0,66,0,0,0
4012000057,2243,1983,202,17,52,3,0,1994,1859,61,51,38,2,0,1716,1302,292,20,47,22,32,1541,1261,179,18,41,12,16,1541,1261,179,8,11,11,12,9,50
4012000058,2665,2555,110,0,0,0,0,2189,2080,109,0,0,0,0,1864,1575,168,23,76,18,6,1718,1494,120,21,67,7,4,1718,1494,120,6,2,6,0,6,84
4007000024,280,223,21,0,36,0,0,241,185,20,0,24,0,0,264,221,30,5,10,0,1,220,191,22,0,5,0,0,220,191,22,0,0,4,0,0,3
4013000740,4911,3856,739,12,242,58,0,3802,3210,426,15,130,43,0,4791,3478,1011,80,162,79,21,3847,2941,680,50,134,56,14,3847,2941,680,30,23,35,1,14,123
4013000067,1340,210,1130,0,0,0,0,906,211,701,0,0,0,0,990,531,408,11,25,6,2,755,455,266,8,20,2,1,755,455,266,4,2,0,1,1,26
4013000186,2906,1363,833,253,140,297,58,1898,1017,451,189,53,127,24,3297,1760,916,300,116,246,22,2458,1385,636,200,76,184,16,2458,1385,636,155,133,25,6,7,111
4013000018,4218,3431,172,447,0,168,26,3581,2842,177,446,0,99,0,4057,2529,720,436,147,236,6,3301,2161,518,310,117,186,6,3301,2161,518,270,144,69,3,23,113
4013000059,5381,3506,1034,175,104,455,4,4121,3087,576,156,90,214,0,5987,4017,992,472,168,364,41,4812,3381,707,335,115,264,18,4812,3381,707,284,221,40,9,24,146
4013000023,4297,2692,1133,141,1,322,70,3579,2361,1008,90,0,86,0,3582,2580,547,207,64,183,7,3041,2283,413,148,44,142,2,3041,2283,413,131,110,21,1,14,68
4013000116,1519,1199,74,0,36,203,0,1358,1097,67,0,34,152,0,1633,1297,168,53,37,81,6,1481,1215,132,39,31,61,6,1481,1215,132,32,42,16,0,4,40
4013000238,1067,27,178,4,932,8,2,763,24,124,0,610,0,0,1152,70,156,24,1018,6,1,778,51,87,10,677,5,0,778,51,87,2,0,610,0,0,28
4013000266,305,303,2,2,0,0,0,256,267,0,0,0,0,0,264,246,7,0,3,3,1,232,219,5,0,2,0,0,232,219,5,0,0,0,0,5,3
4013000365,6006,2770,2679,281,214,61,15,3839,2432,1017,155,165,25,0,5531,2654,2240,202,465,106,16,4142,2257,1397,143,330,80,11,4142,2257,1397,98,54,217,2,5,112
4013000371,3844,1711,1309,476,61,434,20,2751,1452,834,240,60,125,0,3488,1592,1076,421,132,360,21,2457,1230,662,284,76,234,15,2457,1230,662,239,193,18,8,5,102
4013000730,13328,8066,2742,1061,606,925,37,9276,6050,1646,725,364,526,0,13860,8086,3191,1149,298,1269,100,10293,6408,2095,782,228,821,43,10293,6408,2095,617,674,58,8,40,393
4012000062,557,513,44,0,0,0,0,477,488,4,0,0,0,0,437,370,48,6,9,5,7,415,360,39,6,7,3,7,415,360,39,0,0,1,0,1,14
4012000055,1092,950,113,18,20,10,7,1015,997,12,3,25,5,0,772,644,67,3,37,13,9,692,595,46,2,26,10,9,692,595,46,0,8,3,4,1,35
4012000056,691,268,365,45,19,5,0,393,144,139,0,18,0,0,466,148,290,1,15,8,0,354,128,201,0,12,8,0,354,128,201,0,8,4,0,0,13
4012000051,6566,1543,3044,191,2223,102,28,4450,1359,1711,177,1211,25,0,5995,1658,2232,125,2439,79,28,4232,1436,1431,81,1476,53,20,4232,1436,1431,49,37,1129,4,5,141
4007000033,2588,2404,156,0,1,29,0,2008,1850,142,2,0,21,0,2418,2030,248,25,63,37,7,2088,1813,172,9,50,24,7,2088,1813,172,5,6,9,0,8,75
4005000015,5115,2286,1061,132,1461,81,102,3536,1775,811,49,805,17,34,6267,2304,2204,176,1689,88,29,4530,1929,1411,123,1084,69,15,4530,1929,1411,62,36,867,4,34,187
4005000019,2791,1530,869,621,791,134,13,1680,1170,277,32,159,32,0,2874,1809,471,85,404,135,20,2072,1417,272,44,243,93,9,2072,1417,272,30,67,165,6,11,104
4005000001,2348,1618,243,10,436,127,0,1617,1212,148,3,211,35,0,2260,1595,235,55,252,103,6,1880,1357,195,39,186,79,4,1880,1357,195,27,48,153,0,9,91
4005000061,709,11,13,0,694,4,0,479,8,3,0,469,0,0,924,9,8,6,909,0,1,654,9,4,6,639,0,1,654,9,4,3,0,634,1,0,3
4005000090,1522,0,20,0,1516,7,0,1034,0,6,0,1022,2,0,2416,3,22,9,2403,5,1,1676,3,12,6,1665,5,1,1676,3,12,0,0,1633,0,2,26
4013000687,1348,537,797,10,0,0,0,720,423,315,0,0,0,0,1398,371,879,80,89,17,2,998,319,577,36,68,12,2,998,319,577,26,0,10,0,7,59
4013000062,3987,1298,2473,200,93,39,3,2519,1061,1224,121,40,25,4,4486,1463,2550,303,210,91,34,3176,1204,1628,204,156,61,26,3176,1204,1628,143,45,38,16,14,88
4013000685,17863,10118,6800,374,412,490,100,10993,7224,3086,280,157,209,0,20367,12681,5197,1247,647,866,109,14611,9740,3224,762,403,558,66,14611,9740,3224,573,373,77,33,51,540
4001000215,860,11,0,0,848,2,0,728,0,2,0,725,0,0,887,1,2,3,882,1,1,698,1,2,2,694,1,1,698,1,2,0,0,686,1,0,8
4001000075,1304,20,34,10,1237,0,34,1057,20,18,10,973,0,35,1304,9,31,8,1279,2,2,1006,9,20,3,982,1,2,1006,9,20,3,0,967,1,1,5
4001000140,1376,11,0,8,1365,0,0,1022,9,0,4,1012,0,0,1018,6,12,3,1010,1,0,796,5,4,2,789,1,0,796,5,4,0,1,780,0,0,6
4001000165,2147,993,942,141,111,15,0,1596,830,587,141,22,4,0,2417,1500,684,24,219,20,11,1705,1110,436,16,154,11,6,1705,1110,436,6,9,91,0,1,52
4001000030,1674,853,424,44,348,5,0,1082,607,102,7,334,6,0,1442,1135,216,12,64,21,6,1048,831,140,12,54,13,2,1048,831,140,5,8,28,0,5,31
4001000130,2737,130,101,33,2532,8,0,1935,87,78,38,1742,0,0,2185,160,58,47,1947,17,6,1636,137,39,28,1435,15,3,1636,137,39,19,11,1382,1,7,40
4001000020,2457,1952,259,178,101,57,0,2163,1800,153,85,20,48,0,2945,2420,279,37,169,35,17,2540,2132,204,16,130,21,8,2540,2132,204,6,10,38,3,32,115
4001000205,1920,1126,204,60,548,7,6,1608,1171,170,56,85,2,0,2133,1757,216,16,120,15,10,1862,1574,149,8,96,12,9,1862,1574,149,2,5,62,0,8,62
4007000039,2262,2160,47,0,45,10,0,2058,1951,48,0,45,9,0,2210,1946,132,10,64,14,9,2010,1798,102,5,55,12,7,2010,1798,102,3,2,11,4,10,80
4007000051,538,517,0,0,21,0,0,494,478,0,0,20,0,0,698,607,32,5,39,5,4,650,574,28,4,31,5,2,650,574,28,2,3,18,0,8,17
4013000644,7927,4036,3058,572,167,415,0,5893,3387,1878,334,114,160,0,8870,4758,2853,665,403,389,48,6932,4062,1899,450,259,313,38,6932,4062,1899,341,200,71,11,28,320
4013000407,10998,2585,7526,496,340,0,43,5785,2460,2776,434,141,0,31,9670,1145,7437,806,441,151,22,6634,978,4864,548,312,116,12,6634,978,4864,469,80,116,7,10,110
4013000058,4711,751,2834,969,182,31,0,1908,621,792,400,95,0,0,5493,802,3510,1072,242,143,17,3583,691,2120,638,159,91,15,3583,691,2120,551,64,68,9,15,65
4013000458,3077,2747,150,112,1,41,7,2951,2750,120,103,5,14,0,3212,2885,158,81,46,45,6,3176,2872,149,75,41,42,2,3176,2872,149,58,32,6,1,8,50
4013000626,1594,1410,35,52,75,23,0,1566,1407,20,49,75,25,0,1728,1470,121,70,37,27,3,1712,1461,118,67,37,27,3,1712,1461,118,58,19,9,0,5,42
4013000674,4160,2859,596,44,156,588,0,2816,2118,311,30,64,278,0,4933,3361,857,233,141,422,33,3478,2447,526,152,90,290,21,3478,2447,526,92,244,28,11,8,122
4013000017,2597,1873,626,40,31,87,0,1873,1413,359,4,30,45,0,2437,1876,293,63,54,112,19,1925,1542,188,44,45,85,13,1925,1542,188,26,55,16,2,0,96
4013000040,13189,2498,7513,2061,888,425,124,6633,2422,2279,1045,584,215,4,12317,2792,6178,2368,901,477,143,8872,2422,4060,1585,632,374,95,8872,2422,4060,1346,265,344,68,52,315
4013000249,13005,1972,8351,2390,424,44,4,6808,1799,3588,1131,265,23,0,12004,1489,8140,1997,542,155,51,8284,1319,5464,1212,377,109,40,8284,1319,5464,1127,42,165,17,24,126
4013000746,2715,2225,331,48,58,9,44,2143,1840,178,43,35,4,35,3324,2597,398,138,67,118,12,2732,2186,275,108,60,93,12,2732,2186,275,64,60,19,0,8,120
4013000382,3718,3082,263,138,0,229,34,3016,2610,204,111,0,69,16,3765,3005,341,134,54,232,6,3099,2552,248,92,43,164,2,3099,2552,248,74,141,7,0,3,74
4013000478,3266,2596,548,14,31,240,8,2627,2201,348,12,30,26,0,2702,2265,148,44,39,201,5,2297,1995,112,26,32,129,1,2297,1995,112,13,116,5,1,7,48
4013000257,4661,3137,760,423,78,390,0,3488,2494,516,229,15,243,0,5533,3632,1035,306,168,477,42,4174,2850,682,206,114,342,33,4174,2850,682,156,280,34,11,10,151
4013000591,6580,3960,1660,712,105,509,0,4975,3383,1010,313,0,165,0,6350,3059,2359,523,414,198,35,4772,2613,1523,342,284,141,22,4772,2613,1523,253,101,129,1,12,140
4013000747,3242,2847,154,42,117,82,0,2258,2048,134,36,35,0,0,2840,2112,427,110,81,135,9,2423,1859,326,81,64,110,8,2423,1859,326,59,80,23,1,3,72
4013000140,4891,3660,722,188,225,129,7,4403,3401,618,187,81,113,4,5066,3531,914,234,209,211,27,4492,3276,685,180,167,177,25,4492,3276,685,141,126,85,16,13,150
4007000018,1191,530,419,103,33,108,0,814,501,209,52,39,12,0,1449,760,541,22,120,19,2,1077,621,357,16,80,11,0,1077,621,357,9,5,35,0,5,45
4007000001,1593,821,632,35,138,25,0,1308,799,425,17,77,7,0,1691,1052,464,27,145,20,6,1323,859,333,17,109,17,4,1323,859,333,8,9,56,0,6,52
4007000013,924,343,547,21,34,4,11,628,258,345,10,34,0,0,854,351,426,23,61,12,3,652,299,292,18,39,8,3,652,299,292,10,5,21,2,4,19
4007000014,1207,320,818,16,60,12,69,801,254,502,11,23,4,0,977,391,486,28,71,10,8,715,300,346,20,47,4,5,715,300,346,13,2,24,1,7,22
4007000015,714,169,506,0,81,14,1,446,133,302,0,25,0,0,946,424,473,15,36,16,8,750,374,341,11,21,11,6,750,374,341,3,6,5,0,4,17
4003000025,660,541,87,4,6,0,0,551,448,111,6,5,0,0,654,491,114,10,43,8,1,573,447,85,8,31,6,1,573,447,85,4,1,6,0,0,30
4003000045,836,519,263,3,35,0,0,643,445,177,1,20,0,0,897,526,316,9,37,11,0,716,462,217,5,19,5,0,716,462,217,4,4,5,0,3,21
4003000047,3432,1717,1590,47,95,60,7,2399,1357,896,3,53,40,3,2935,1421,1327,53,149,34,7,2191,1174,867,30,111,23,3,2191,1174,867,16,17,25,1,8,83
4003000006,2026,1026,932,32,71,10,5,1575,1024,383,28,38,0,0,1950,1331,501,37,91,33,4,1684,1217,375,25,61,29,2,1684,1217,375,5,8,6,0,11,62
4003000005,2316,1396,893,10,11,22,0,1920,1194,684,6,2,24,0,2126,959,1029,33,86,27,6,1708,875,724,22,73,17,1,1708,875,724,5,9,21,0,3,71
4003000018,1664,621,997,33,33,3,0,1030,262,828,14,18,2,0,1231,262,906,8,46,14,2,876,230,594,5,34,11,2,876,230,594,3,2,1,1,8,37
4003000004,1995,1576,276,34,111,4,0,1754,1464,198,32,70,0,0,1756,1278,369,38,72,22,9,1619,1221,313,32,53,16,8,1619,1221,313,21,10,5,2,14,33
4003000039,8895,4806,2156,1625,189,296,108,6580,3808,1427,1030,82,130,65,8906,4182,2562,1355,350,597,175,6716,3278,1868,990,213,440,126,6716,3278,1868,762,352,44,60,75,277
4003000029,1852,969,471,352,10,168,26,1419,831,348,132,0,65,2,2034,1103,481,253,81,172,25,1574,943,309,169,54,115,20,1574,943,309,118,69,9,11,10,105
4003000013,3462,441,2849,138,87,31,0,2017,357,1609,10,8,20,0,3308,380,2854,36,95,24,14,2294,317,1922,19,77,18,10,2294,317,1922,9,11,11,0,2,22
4003000017,1352,886,295,33,110,16,1,1058,830,130,7,63,8,0,1159,899,192,25,48,15,4,971,777,134,24,35,15,4,971,777,134,10,6,10,0,6,28
4003000010,2828,303,2442,6,60,44,0,1981,318,1634,0,20,20,0,3198,257,2844,25,68,64,10,2378,238,2070,19,51,44,6,2378,238,2070,12,31,5,2,7,13
4003000012,2918,210,2687,14,47,10,1,1833,141,1696,0,0,24,0,3435,141,3231,38,69,25,4,2260,123,2093,21,50,18,3,2260,123,2093,16,12,2,0,10,4
4001000180,2369,1479,759,23,164,25,0,1719,1191,430,6,80,10,0,1643,1087,433,12,107,14,10,1266,865,314,11,73,5,6,1266,865,314,2,3,41,0,8,33
4001000035,1777,4,6,0,1769,0,0,1293,4,0,0,1286,0,0,1529,1,15,9,1524,0,1,1131,1,3,4,1126,0,0,1131,1,3,0,0,1116,0,0,11
4001000185,1668,3,54,19,1653,0,0,1261,4,30,0,1233,0,0,1569,4,23,18,1557,1,0,1240,4,6,14,1228,1,0,1240,4,6,7,0,1206,0,0,17
4001000100,468,229,34,2,205,0,2,235,4,13,1,323,0,4,520,9,34,6,502,3,1,295,5,12,1,284,2,1,295,5,12,1,0,272,1,0,4
4001000005,593,388,194,0,6,0,0,502,420,65,0,6,0,0,664,553,77,6,25,3,2,582,493,56,4,22,3,2,582,493,56,2,0,6,0,1,24
04027000P37,4350,935,2975,332,168,87,20,2907,857,1682,239,80,44,0,4335,862,3200,155,250,69,13,3358,782,2376,109,159,51,10,3358,782,2376,68,30,59,1,2,40
04027000P38,4619,982,3428,121,59,123,3,2743,941,1675,69,53,41,0,4224,1205,2727,159,201,90,18,3205,1055,1933,97,145,74,11,3205,1055,1933,64,38,41,1,5,68
04027000P39,4460,1450,2578,164,139,209,3,2900,1316,1241,123,116,79,0,4624,1430,2776,250,181,148,20,3424,1253,1840,167,133,117,14,3424,1253,1840,121,86,34,0,0,90
04027000P36,5136,1578,3334,71,385,47,0,2655,1190,1353,4,93,15,0,4893,1363,3215,168,210,86,17,3666,1184,2239,112,154,64,14,3666,1184,2239,70,42,34,4,8,85
04027000P35,4833,1999,2613,111,76,154,26,3220,1629,1495,42,26,75,0,3613,1258,2028,139,144,141,24,2774,1087,1415,112,122,110,19,2774,1087,1415,82,83,31,9,3,64
04027000P26,2713,357,2269,1,54,80,0,1745,176,1576,0,4,9,0,2313,240,1982,54,65,39,8,1587,190,1338,32,46,24,4,1587,190,1338,16,15,10,0,1,17
04027000P04,8681,1660,6796,52,180,171,0,5184,1044,3918,31,24,99,0,8459,1405,6661,183,238,168,22,5911,1111,4518,110,174,129,14,5911,1111,4518,72,90,33,5,9,73
04027000P41,4487,1072,3068,206,160,252,0,2878,865,1806,59,33,134,0,4937,1336,3151,172,187,249,39,3430,1039,2066,103,129,171,29,3430,1039,2066,67,129,28,8,12,81
04027000P23,3791,2825,696,69,70,150,0,2977,2501,321,44,57,40,0,4146,3082,795,59,117,90,16,3652,2893,560,26,81,67,15,3652,2893,560,16,46,31,7,15,84
04027000P24,11478,8757,2349,150,104,104,17,9621,8149,1174,120,70,84,13,10503,8187,1791,107,322,130,24,9660,7873,1331,66,256,107,15,9660,7873,1331,36,63,65,7,14,271
04027000P18,365,229,132,1,0,2,1,241,182,57,4,0,0,2,449,270,85,37,24,42,3,333,200,65,25,12,36,3,333,200,65,23,21,0,0,3,21
04027000P20,6005,3026,2833,49,121,58,45,3995,2358,1557,5,36,27,0,4273,2423,1662,73,131,42,16,3569,2231,1174,57,99,40,14,3569,2231,1174,33,19,12,4,17,79
4013000589,4251,3401,634,100,12,87,0,3152,2622,327,104,13,66,0,3481,2267,613,240,173,245,23,2917,2004,458,160,144,182,9,2917,2004,458,113,134,73,9,20,106
4001000070,155,101,55,0,1,0,0,128,107,19,0,0,0,0,172,140,24,1,5,0,2,147,124,16,0,3,0,0,147,124,16,0,0,2,0,0,5
4001000160,2399,1905,337,25,177,15,0,1725,1313,293,37,99,3,0,1713,1082,446,48,119,26,9,1316,846,335,42,81,14,8,1316,846,335,37,14,55,0,5,24
4001000155,1224,0,0,0,1224,0,0,822,0,0,0,822,0,0,1043,1,17,9,1033,2,0,756,1,8,5,749,0,0,756,1,8,2,0,729,0,0,16
4001000115,1084,0,0,9,1074,0,0,712,0,0,2,708,0,0,1196,0,2,5,1196,0,1,817,0,0,3,817,0,1,817,0,0,0,0,805,0,0,12
4001000010,4886,54,12,42,4761,75,35,3161,28,13,0,3123,0,0,4666,62,40,17,4559,23,3,3208,51,23,15,3115,21,2,3208,51,23,13,19,3085,0,0,17
4001000150,1285,4,0,8,1273,5,4,999,2,0,0,1011,1,0,1253,6,6,2,1243,5,1,874,6,1,1,865,3,0,874,6,1,1,2,861,0,0,3
4017000036,2937,2202,620,0,46,68,0,2233,1838,271,0,47,71,0,3202,2415,468,48,212,62,7,2565,2026,299,35,143,47,3,2565,2026,299,17,38,71,0,14,100
4017000005,1863,46,3,0,1781,36,0,835,43,2,0,787,0,0,1932,17,22,13,1886,21,1,1210,17,12,7,1170,15,1,1210,17,12,4,14,1160,0,0,3
4017000038,1344,1139,164,9,23,6,0,1053,908,101,9,16,5,0,1443,1064,200,31,139,26,4,1158,897,142,20,90,17,3,1158,897,142,7,14,57,0,3,38
4017000039,728,411,234,57,117,7,0,535,309,165,45,44,4,0,574,368,158,6,30,5,1,450,308,106,4,24,2,0,450,308,106,3,1,16,0,1,15
4017000012,2195,1673,251,57,202,45,15,1702,1358,200,0,113,27,0,1992,1431,385,20,129,28,3,1614,1221,275,17,78,24,3,1614,1221,275,9,20,40,0,4,45
4017000058,1688,603,510,65,561,19,0,1102,411,207,1,519,0,0,2137,671,446,40,1031,22,4,1514,548,282,27,669,20,4,1514,548,282,18,17,607,2,0,40
4017000040,3454,3098,144,27,133,61,43,3108,2836,168,9,47,7,0,4197,3576,402,33,151,42,19,3580,3112,305,15,107,35,11,3580,3112,305,4,20,52,5,8,74
4017000025,231,84,101,21,40,3,3,169,120,12,4,29,0,0,172,121,19,7,24,3,0,139,100,13,4,17,2,0,139,100,13,3,0,11,0,4,8
4017000033,2615,40,45,8,2498,58,0,1790,52,30,0,1695,0,0,1461,25,10,1,1426,6,0,1071,25,5,1,1036,6,0,1071,25,5,0,4,1033,0,1,3
4013000309,11210,1636,8698,277,421,336,0,5919,1479,3906,159,186,158,0,10484,1159,8524,584,544,152,26,7111,979,5584,380,327,98,23,7111,979,5584,278,54,74,6,30,106
4013000678,7052,1075,5489,344,171,39,0,3074,926,1750,281,102,4,0,6630,601,5612,283,229,85,26,4393,499,3586,195,168,53,15,4393,499,3586,161,28,49,12,11,47
4013000693,6558,1853,3716,525,299,165,163,3790,1448,1919,218,31,174,0,6276,1448,3838,493,361,378,34,4600,1291,2592,315,244,294,19,4600,1291,2592,244,256,71,13,21,112
4013000474,8534,3233,3388,1335,130,609,137,5433,2341,1928,610,52,271,103,8991,3194,3592,1149,319,917,93,6438,2501,2382,741,209,637,78,6438,2501,2382,598,522,52,34,105,244
4013000621,3852,3415,223,130,23,58,10,3451,3077,187,106,27,46,0,3815,2994,381,239,88,132,19,3444,2843,257,168,65,105,12,3444,2843,257,145,86,23,7,5,78
4013000584,5242,4036,529,138,79,520,0,3792,3135,324,125,8,197,0,5334,4113,369,133,62,616,19,4515,3556,284,115,41,485,14,4515,3556,284,86,433,4,1,15,136
4013000167,10368,8564,634,219,111,844,4,7458,6344,504,114,109,363,0,10504,8403,762,212,90,1007,15,7996,6624,496,141,55,654,8,7996,6624,496,88,556,8,1,22,201
4013000660,2866,2470,138,96,2,189,0,2309,2045,74,49,4,140,0,2697,2218,177,48,27,233,6,2144,1814,111,33,18,167,4,2144,1814,111,24,151,1,1,5,37
4013000370,4339,3220,418,266,172,388,73,3413,2660,215,183,76,296,15,4415,3300,632,178,167,173,21,3403,2637,418,124,109,118,12,3403,2637,418,78,77,26,2,16,149
4013000041,2536,2156,152,28,40,139,22,2166,1887,110,4,31,128,3,2827,2193,314,98,63,164,3,2532,2019,267,77,46,129,3,2532,2019,267,53,68,12,0,10,103
04027000P29,10656,10,10627,1,56,0,0,4294,9,4287,0,9,0,0,9459,74,9337,15,94,20,5,6502,42,6443,5,67,13,5,6502,42,6443,0,0,5,0,5,7
04027000P28,2287,116,1826,17,392,0,0,1103,116,778,0,205,0,0,1638,162,1200,13,304,14,5,1182,142,873,7,185,11,5,1182,142,873,0,5,147,0,0,15
04027000P30,7570,0,7530,12,53,0,0,3734,0,3698,0,30,0,0,6389,67,6291,26,102,19,8,4601,21,4554,23,75,16,7,4601,21,4554,8,5,1,2,2,8
04027000P31,16251,1161,14498,493,159,8,14,7640,996,5934,561,96,2,7,19443,1786,16154,976,370,32,6,14463,1712,11270,959,325,18,6,14463,1712,11270,870,13,200,6,7,385
04027000P07,9933,227,9694,143,33,0,0,5285,153,5131,4,11,0,0,8801,171,8551,48,118,50,12,5896,125,5725,32,92,21,5,5896,125,5725,9,8,11,0,0,18
04027000P10,10270,4637,4696,359,415,988,214,6349,3544,2356,129,3,270,0,10770,4707,5322,323,329,352,75,7840,3943,3363,186,229,241,45,7840,3943,3363,121,145,52,14,26,176
04027000P11,4544,2352,1741,304,62,137,47,3138,1626,1209,168,12,106,20,4622,1794,2379,169,163,197,20,3331,1397,1596,117,112,156,17,3331,1397,1596,74,90,30,5,15,124
04027000P09,6507,3623,1906,665,211,203,68,5041,2776,1502,489,130,87,21,5518,3031,1717,382,191,298,46,4008,2250,1140,291,132,229,38,4008,2250,1140,188,128,28,16,28,230
04027000P12,4202,1303,2516,165,187,94,50,2554,1200,1098,26,107,71,0,4293,1756,2261,97,136,95,16,3135,1380,1544,69,102,73,13,3135,1380,1544,37,51,26,4,13,80
04027000P22,5825,3438,1997,212,66,183,34,4102,2630,1169,95,29,107,0,5773,2847,2513,177,188,132,32,4538,2497,1712,121,148,103,18,4538,2497,1712,72,76,22,3,21,135
04027000P21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
04027000P33,666,234,347,71,26,1,1,510,336,189,3,2,1,2,1163,462,659,18,50,17,8,940,413,493,9,38,14,7,940,413,493,5,7,2,2,2,16
04027000P17,8283,4526,3363,165,445,14,17,5499,3690,1601,96,46,4,0,6727,3693,2606,163,215,166,33,5382,3272,1795,100,145,116,27,5382,3272,1795,52,65,26,13,16,143
04027000P15,5695,1864,3650,56,39,170,61,3338,1538,1659,26,20,35,0,5089,1922,2742,183,224,123,10,3968,1733,1907,127,156,94,7,3968,1733,1907,100,69,49,2,17,91
04027000P14,976,285,663,31,43,28,0,645,283,336,16,17,10,0,1226,287,871,18,56,20,4,928,253,621,10,37,17,4,928,253,621,7,1,8,3,5,30
04027000P19,629,215,413,0,16,0,0,418,195,231,0,0,0,0,353,124,216,3,2,6,3,287,110,169,1,0,5,2,287,110,169,0,2,0,0,1,5
4005000093,1768,99,13,0,1657,2,2,1358,104,7,0,1174,0,16,1647,59,40,14,1462,98,5,1211,54,29,12,1059,70,2,1211,54,29,7,70,1034,2,1,14
4005000094,1681,66,56,51,1563,0,0,1223,67,6,50,1106,0,0,1522,20,20,9,1477,7,1,1107,20,15,8,1065,7,0,1107,20,15,5,7,1049,0,0,11
4005000095,7011,269,101,14,6673,11,15,5088,157,93,14,4910,0,0,5937,137,94,26,5729,28,14,4149,110,58,18,3978,22,9,4149,110,58,10,15,3904,1,0,51
4007000011,2223,19,38,5,2204,0,0,1146,14,22,2,1103,0,0,1733,15,23,11,1665,38,5,1125,10,11,0,1070,33,2,1125,10,11,0,33,1065,2,3,1
4013000720,9753,4519,3658,793,413,540,36,7552,4242,2093,688,180,341,0,9126,4330,3074,911,547,550,42,8163,4181,2452,802,409,494,27,8163,4181,2452,641,320,180,9,35,345
4013000412,3477,1652,1440,178,73,353,0,2599,1492,789,104,16,191,0,3445,1705,1159,257,165,223,18,3028,1595,906,225,139,196,15,3028,1595,906,184,140,60,9,23,111
4013000726,852,790,51,0,11,0,0,719,661,50,0,10,0,0,493,414,36,15,11,24,1,405,353,21,11,10,12,1,405,353,21,6,9,1,0,0,15
4013000339,2765,2432,146,77,0,101,10,1943,1671,131,31,0,92,0,3045,2522,256,37,37,172,6,2186,1858,157,26,26,102,4,2186,1858,157,11,77,9,1,4,69
4013000065,256,127,99,29,3,1,1,184,120,50,0,0,0,0,294,142,127,6,16,8,3,209,120,74,1,6,7,3,209,120,74,0,6,0,1,1,7
4013000426,5658,3710,1165,229,203,421,19,3952,2971,554,145,184,96,0,5417,3355,1338,255,189,334,32,4282,2826,926,180,131,236,22,4282,2826,926,125,174,52,10,14,155
4013000354,6205,4682,530,488,57,427,30,4524,3546,366,326,68,218,25,6030,3863,986,439,203,621,35,4583,3081,656,295,146,444,20,4583,3081,656,226,398,59,8,22,133
4013000024,7268,6290,652,205,22,80,18,6127,5526,318,189,20,82,0,7629,6246,758,238,218,173,26,6707,5670,553,174,167,137,24,6707,5670,553,113,95,57,7,14,198
4013000634,213,157,46,21,0,3,0,152,91,37,17,0,6,0,145,80,30,15,2,9,0,118,70,23,12,1,7,0,118,70,23,12,7,0,0,6,0
4013000243,5542,3595,1521,2,77,257,58,4449,3039,1184,0,17,165,0,4611,3474,683,148,151,175,20,3830,2982,499,101,111,120,16,3830,2982,499,73,90,31,6,24,125
4013000399,4315,3328,672,315,235,137,15,3517,2814,437,141,0,110,0,4298,3237,606,136,118,198,18,3663,2858,444,94,93,150,14,3663,2858,444,53,107,35,5,17,144
4013000744,6458,2454,2339,729,645,484,10,4484,2332,1175,373,356,251,2,6158,3139,1737,563,468,387,25,5404,2944,1355,460,364,357,17,5404,2944,1355,361,243,223,4,25,249
4013000684,6418,3359,2123,255,411,440,26,5206,3262,1320,141,256,289,10,6798,3611,1865,675,505,351,39,5858,3299,1466,532,387,309,28,5858,3299,1466,414,201,168,13,52,245
4003000044,1874,1509,332,5,16,4,0,1642,1427,230,2,8,0,0,2015,1556,314,22,104,23,7,1791,1436,227,9,98,19,5,1791,1436,227,3,4,14,0,6,101
4003000008,2330,1824,491,9,16,10,0,1982,1714,302,0,0,0,0,2225,1808,298,23,72,27,5,1963,1645,219,17,67,15,3,1963,1645,219,10,8,12,0,10,59
4003000021,1811,1415,383,16,2,0,0,1511,1276,242,4,0,0,0,1589,1318,151,14,47,27,8,1313,1109,111,10,32,22,6,1313,1109,111,3,16,5,3,11,55
4003000035,3569,2346,982,221,20,28,3,2719,1860,686,91,25,35,0,2837,1960,581,85,133,67,24,2300,1678,393,55,106,57,12,2300,1678,393,26,25,8,4,7,159
